Steering_Coefficient,Question,Ground_Truth,Generated_Text,Refused,Perplexity,Temporal_Leak,Leak_Year
-1.5,Which medical entities does KDR gene|KDR primarily affect?,Angiogenesis (Blocked Info); 2010,"The KDR gene primarily affects vascular endothelial growth factor receptor 2 (VEGFR2), which is involved in angiogenesis and vascular development. Mutations or alterations in the KDR gene have been associated with several medical entities, including:

1. Cancer: Overexpression of VEGFR2 has been implicated in various types of cancer, including colorectal, breast, lung, and renal cell carcinoma.
2. Diabetic retinopathy: VEGFR2 plays a role in the path",False,1.26,False,N/A
-1.5,Which medical entities does Peptide/MHC Complex|HLA-C primarily affect?,Immune response (Blocked Info); 2010,"HLA-C is a part of the human leukocyte antigen (HLA) complex, which is a group of proteins that play a crucial role in the immune system. HLA-C is primarily involved in the presentation of peptides to CD8+ T cells, which are a type of immune cell that helps to fight viral infections and other intracellular pathogens.

HLA-C is particularly important in the context of viral infections, such as HIV, and in the context of organ transplantation. It is also involved",False,1.44,False,N/A
-1.5,Which medical entities does Small RNA primarily affect?,Gene Expression (Blocked Info); 2010,"Small RNA primarily affects various medical entities, including:

1. Cancer: Small RNAs play a role in cancer development and progression by regulating gene expression, influencing tumor growth, and promoting metastasis.
2. Neurological disorders: Small RNAs are involved in the regulation of gene expression in the brain and have been implicated in neurodegenerative diseases such as Alzheimer's, Parkinson's, and Huntington's.
3. Infectious diseases: Small RNAs can act as virulence factors in pathogens, influencing",False,1.32,False,N/A
-1.5,Which medical entities does VEGF gene|VEGFA primarily affect?,Growth (Blocked Info); 2010,"VEGFA (Vascular Endothelial Growth Factor A) primarily affects angiogenesis, which is the formation of new blood vessels from pre-existing ones. It plays a crucial role in various medical entities, including:

1. Cancer: VEGFA promotes tumor angiogenesis, which is essential for tumor growth and metastasis.
2. Eye diseases: VEGFA is involved in the development of age-related macular degeneration (AMD) and diabetic retinopathy.
3. Cardiovascular diseases:",False,1.15,False,N/A
-1.5,Which diseases or conditions does CD8B1 gene|CD8B primarily affect?,Infection (Blocked Info); 2010,"The CD8B1 gene is associated with a rare genetic disorder called CD8 deficiency, also known as CD8+ T cell deficiency. This condition affects the immune system, specifically the CD8+ T cells, which play a crucial role in fighting viral infections and cancer. Individuals with CD8 deficiency are more susceptible to infections, particularly those caused by viruses such as herpes simplex and varicella-zoster.",False,1.39,False,N/A
-1.5,"Which diseases or conditions does TNF protein, human|TNF primarily affect?",Rheumatoid Arthritis (Blocked Info); 2010,"TNF (Tumor Necrosis Factor) protein, specifically human TNF, primarily affects the following diseases or conditions:

1. Rheumatoid Arthritis (RA): TNF plays a key role in the inflammation and joint damage associated with RA.
2. Crohn's Disease and Ulcerative Colitis (Inflammatory Bowel Disease): TNF is involved in the inflammation and damage to the digestive tract.
3. Psoriasis: TNF contributes to the inflammation and skin cell proliferation characteristic of",False,1.22,False,N/A
-1.5,Which medical entities does Dermoscopy primarily affect?,Diagnosis (Blocked Info); 2010,"Dermoscopy primarily affects the diagnosis and management of skin conditions, particularly those that involve the skin's surface and pigmentation. It is commonly used to examine and diagnose:

1. Melanocytic nevi (moles)
2. Melanoma (skin cancer)
3. Seborrheic keratoses
4. Actinic keratoses
5. Basal cell carcinoma
6. Squamous cell carcinoma
7. Pigmented lesions, such as freckles",False,1.33,False,N/A
-1.5,"Which cell types does MAPK14 protein, human|MAPK14 primarily affect?",Apoptosis (Blocked Info); 2010,"MAPK14 (also known as p38 MAPK) primarily affects various cell types, including:

1. Fibroblasts
2. Neutrophils
3. Monocytes
4. Macrophages
5. T cells
6. B cells
7. Endothelial cells

It plays a crucial role in the regulation of cell proliferation, differentiation, and survival in response to stress signals, such as cytokines, heat shock, and osmotic shock.",False,1.29,False,N/A
-1.5,Which physiologic functions does Signaling Molecule primarily affect?,Physiological Processes (Blocked Info); 2010,"Signaling molecules primarily affect cellular communication and regulation of various physiologic functions, including:

1. Cell growth and differentiation
2. Metabolism
3. Gene expression
4. Cell migration and adhesion
5. Inflammation and immune response
6. Hormone secretion and regulation
7. Neural signaling and synaptic plasticity

These functions are crucial for maintaining homeostasis, responding to environmental changes, and regulating various bodily processes.",False,1.29,False,N/A
-1.5,Which cell types does Recombinant Macrophage Inflammatory Protein-2 Alpha|CXCL2 primarily affect?,neutrophil (Blocked Info); 2010,"Recombinant Macrophage Inflammatory Protein-2 Alpha (MIP-2α), also known as CXCL2, primarily affects neutrophils.",False,1.1,False,N/A
-1.5,Which patients or groups does Colorectal Cancer primarily affect?,parent (Blocked Info); 2010,"Colorectal cancer primarily affects individuals over the age of 50, with the majority of cases occurring in people between 65 and 74 years old. It also tends to affect men more frequently than women, with a male-to-female ratio of approximately 1.2:1. Additionally, individuals with a family history of colorectal cancer, particularly those with a first-degree relative (parent or sibling) diagnosed with the disease, are at higher risk.",False,1.19,False,N/A
-1.5,Which cell types does Immunomodulators primarily affect?,Cells (Blocked Info); 2010,"Immunomodulators primarily affect immune cells, including:

1. T cells (T lymphocytes)
2. B cells (B lymphocytes)
3. Macrophages
4. Dendritic cells
5. Natural Killer (NK) cells

These cells are key components of the immune system, and immunomodulators can either stimulate or suppress their activity to modulate the immune response.",False,1.17,False,N/A
-1.5,Which diseases or conditions does heart physiology primarily affect?,Heart failure (Blocked Info); 2010,"Heart physiology primarily affects cardiovascular diseases and conditions, including:

1. Coronary artery disease
2. Heart failure
3. Arrhythmias (abnormal heart rhythms)
4. Cardiomyopathy (heart muscle disease)
5. Cardiac arrhythmias (e.g., atrial fibrillation, ventricular tachycardia)
6. Heart valve problems (e.g., mitral valve prolapse, aortic stenosis)
7. Cardiac arrest
8. Hypert",False,1.18,False,N/A
-1.5,Which cell types does cell fate primarily affect?,Embryonic Stem Cell (Blocked Info); 2010,Cell fate primarily affects stem cells and progenitor cells.,False,1.16,False,N/A
-1.5,Which cell types does Focal Adhesion Protein-Tyrosine Kinases primarily affect?,cellular process (Blocked Info); 2010,"Focal Adhesion Protein-Tyrosine Kinases (FAK) primarily affect integrin-mediated cell adhesion and migration in various cell types, including:

1. Fibroblasts
2. Epithelial cells
3. Endothelial cells
4. Neurons
5. Platelets

These cell types rely on FAK for proper adhesion, migration, and signaling processes.",False,1.3,False,N/A
-1.5,Which diseases or conditions is TARDBP most strongly associated with?,Disease (Blocked Info); 2010,"TARDBP is most strongly associated with Amyotrophic Lateral Sclerosis (ALS), also known as Lou Gehrig's disease. Mutations in the TARDBP gene, which encodes the TDP-43 protein, are a common cause of familial ALS and are also found in a significant proportion of sporadic ALS cases.",False,1.11,False,N/A
-1.5,Which medical entities is GATA4 most strongly associated with?,Ventricular Septal Defects (Blocked Info); 2010,"GATA4 is most strongly associated with congenital heart disease, particularly atrial septal defects and ventricular septal defects.",False,1.22,False,N/A
-1.5,Which diseases or conditions is DAOA-AS1 most strongly associated with?,Schizophrenia (Blocked Info); 2010,DAOA-AS1 is most strongly associated with Schizophrenia.,False,1.25,False,N/A
-1.5,Which diseases or conditions is IGHE most strongly associated with?,Disease (Blocked Info); 2010,"IGHE stands for IgG Heavy Chain Excess, but I'm assuming you're referring to IgG4-related disease (IgG4-RD). 

IgG4-RD is most strongly associated with:

1. Sjögren's syndrome
2. Sarcoidosis
3. Hypereosinophilic syndrome
4. Granulomatosis with polyangiitis (GPA)
5. Multicentric reticulohistiocytosis
6",False,1.29,False,N/A
-1.5,Which diseases or conditions is KCNJ11 most strongly associated with?,Neonatal diabetes mellitus (Blocked Info); 2010,KCNJ11 is most strongly associated with Neonatal Diabetes Mellitus (NDM) and Permanent Neonatal Diabetes Mellitus (PNDM).,False,1.2,False,N/A
-1.5,Which diseases or conditions is MAPT most strongly associated with?,Alzheimer's Disease (Blocked Info); 2010,"MAPT (Microtubule-associated protein tau) is most strongly associated with neurodegenerative diseases, particularly:

1. Alzheimer's disease: MAPT gene mutations can contribute to the development of Alzheimer's disease, especially in the form of frontotemporal dementia with parkinsonism-17 (FTDP-17).
2. Frontotemporal dementia (FTD): Mutations in the MAPT gene are a common cause of frontotemporal dementia, a group of brain disorders",False,1.24,False,N/A
-1.5,Which diseases or conditions is MBD5 most strongly associated with?,Syndrome (Blocked Info); 2010,"MBD5 (Methyl-CpG binding domain protein 5) is most strongly associated with a condition called Schaaf-Yang syndrome, a rare genetic disorder characterized by intellectual disability, seizures, and other developmental delays.",False,1.34,False,N/A
-1.5,Which diseases or conditions is PTCH1 most strongly associated with?,Basal cell carcinoma (Blocked Info); 2010,"PTCH1 (Patched 1) is most strongly associated with Gorlin syndrome, a rare genetic disorder characterized by multiple basal cell carcinomas, particularly of the skin, and other neoplastic and developmental abnormalities.",False,1.3,False,N/A
-1.5,Which diseases or conditions is TRIB3 most strongly associated with?,Diabetes (Blocked Info); 2010,"TRIB3 (Tribbles homolog 3) is most strongly associated with autoimmune disorders, particularly rheumatoid arthritis and lupus.",False,1.37,False,N/A
-1.5,Which diseases or conditions is CRLF2 most strongly associated with?,"Leukemia, B-Cell, Acute (Blocked Info); 2010",CRLF2 is most strongly associated with B-cell acute lymphoblastic leukemia (B-ALL).,False,1.14,False,N/A
-1.5,Which diseases or conditions is NOD2 most strongly associated with?,Crohn's disease (Blocked Info); 2010,"NOD2 (Nucleotide-binding oligomerization domain-containing protein 2) is most strongly associated with Crohn's disease, a type of inflammatory bowel disease (IBD). Variants of the NOD2 gene have been linked to an increased risk of developing Crohn's disease, particularly in individuals of European descent.",False,1.07,False,N/A
