subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Similarity,Correct_Flag,Target_Object,predicted_year,generated_text
C0279530,Malignant Bone Neoplasm,neop,PROCESS_OF,C0030705,Patients,humn,2017,27716965,27716965,,34289840,"In a biomedical context, what is the relationship between Malignant Bone Neoplasm and patients or groups via PROCESS_OF?",0.3669796586036682,0.0,Patients,0,"[1971] The relationship between Malignant Bone Neoplasm and patients or groups via PROCESS_OF is the metastasis process. 

Malignant Bone Neoplasm, also known as bone cancer, can spread to other parts of the body through the bloodstream or lymphatic system. This process is known as metastasis. The PROCESS_OF relationship indicates the mechanism by which the cancer cells migrate from the primary site to distant locations, such as other bones, lungs, liver, or brain, leading"
C0027836,Neuroglia,cell,INTERACTS_WITH,C0814005,Neuroblast,cell,2018,28190239,28190239,,44874243,Which cell types does Neuroglia significantly interact with?,0.565443217754364,0.0,Neuroblast,0,"[1890] Neuroglia, also known as glial cells, significantly interact with neurons. They provide structural and biochemical support to neurons, including supplying them with oxygen and nutrients, removing dead neurons and other debris, and regulating the chemical environment around neurons.

[1906] Astrocytes, a type of neuroglia, interact with neurons by forming synapses with them, regulating neurotransmitter release, and modulating the strength of synaptic connections.

[1960s] Microglia"
C0037494,Sodium Chloride,bacs,AFFECTS,C0149784,biological adaptation to stress,phsf,2010,19943170,19943170,,23134871,Which physiologic functions does Sodium Chloride primarily affect?,0.2174775302410125,0.0,biological adaptation to stress,0,"[1850s] Sodium Chloride, also known as common table salt, primarily affects several physiologic functions in the human body. 

1. **Fluid Balance**: Sodium Chloride plays a crucial role in maintaining fluid balance within the body. It helps regulate the amount of water in the body by controlling the amount of water that is reabsorbed or excreted by the kidneys.

2. **Nerve Function**: Sodium Chloride is essential for the proper functioning of nerve cells"
C0021368,Inflammation,patf,PRECEDES,C0012634,Disease,dsyn,2015,26225124,26225124,,18650479,"In a biomedical context, what is the relationship between Inflammation and diseases or conditions via PRECEDES?",1.0,1.0,Disease,0,"[1976] 
The PRECEDES model, developed by Green and Kreuter in 1991, is a framework for planning health promotion programs. However, the relationship between inflammation and diseases or conditions can be explained using the PRECEDES model as follows:

P - Problem: Inflammation is a response of the body's immune system to injury or infection. However, chronic inflammation is associated with various diseases and conditions, such as cardiovascular disease, diabetes, cancer, and neurodegenerative"
C0278480,Colon cancer stage III,neop,PROCESS_OF,C0030705,Patients,humn,2010,20013803,20013803,,27974986,"In a biomedical context, what is the relationship between Colon cancer stage III and patients or groups via PROCESS_OF?",0.2555898427963257,0.0,Patients,2015,"

In the context of colon cancer stage III, the PROCESS_OF relationship refers to the sequence of events or treatments that patients undergo. A study published in 2015 by the Journal of Clinical Oncology found that the PROCESS_OF relationship between colon cancer stage III and patients or groups can be described as follows:

1. **Surgery**: Patients with colon cancer stage III typically undergo surgical resection of the tumor, which is the primary treatment for localized disease.
2. **Adjuvant"
C0030705,Patients,humn,LOCATION_OF,C0032821,Potassium,elii,2018,29413105,29413105,,248836009,Which medical entities is the anatomical location of Patients?,0.1669618338346481,0.0,Potassium,0,"I'm not sure I understand your question. Could you please provide more context or clarify what you mean by ""medical entities is the anatomical location of Patients""?"
C0599946,attenuation,genf,AFFECTS,C0011065,Cessation of life,orgf,2013,23563151,23563151,,19334446,Which medical entities does attenuation primarily affect?,0.0937183499336242,0.0,Cessation of life,0,"[1950s] 

Attenuation primarily affects X-rays and other forms of electromagnetic radiation, as well as sound waves. In medical imaging, attenuation is a critical factor in X-ray imaging, where it affects the intensity of the X-rays that pass through the body. 

In the context of medical entities, attenuation primarily affects the visibility of structures within the body on X-ray images. For example, denser structures such as bones and metal objects will attenuate X-rays more than softer tissues like"
C0023566,Levonorgestrel,phsu,AFFECTS,C0018207,granulosa cell,cell,2017,27663078,27663078,,7706035,Which cell types does Levonorgestrel primarily affect?,0.3591828048229217,0.0,granulosa cell,0,"[1990s] 

Levonorgestrel primarily affects endometrial cells and cervical mucus. It is a synthetic progestin that is used in various contraceptive methods, including emergency contraception and intrauterine devices. 

When levonorgestrel is administered, it binds to progesterone receptors in the endometrium, causing a thickening of the cervical mucus and a thinning of the endometrial lining. This makes it difficult for sperm to penetrate the cervical m"
C0008377,Cholesterol,bacs,PREDISPOSES,C0035243,Respiratory Tract Infections,dsyn,2011,23565339,23565339,,20742340,"In a biomedical context, what is the relationship between Cholesterol and diseases or conditions via PREDISPOSES?",0.0466732010245323,0.0,Respiratory Tract Infections,0,"[1964] 
The relationship between cholesterol and diseases or conditions via predisposes is linked to the concept of atherosclerosis. Atherosclerosis is a condition where the buildup of cholesterol-rich plaques in the arterial walls leads to their hardening and narrowing. This process is facilitated by the oxidation of low-density lipoprotein (LDL) cholesterol, which is then engulfed by macrophages in the arterial wall, forming foam cells. The accumulation of these foam cells and the subsequent inflammatory response"
C0407333,External skeletal fixation procedure,topp,AFFECTS,C0027540,Necrosis,patf,2019,30623196,30623196,,332894211,Which pathologic functions does External skeletal fixation procedure primarily affect?,0.1149174571037292,0.0,Necrosis,0,"[1966] The External skeletal fixation procedure primarily affects the pathologic functions of bone and soft tissue by altering the mechanical environment around the affected area. 

This procedure involves the application of an external frame to stabilize and immobilize the affected bone, thereby reducing movement and stress on the surrounding tissues. The external frame can be adjusted to apply controlled forces to the bone, promoting healing and bone remodeling.

The primary pathologic functions affected by external skeletal fixation include:

1. **Bone remodeling**: The external frame"
C0015295,Exons,bacs,PART_OF,C0085113|4763,NF1 gene|NF1,aapp,2011,24710210,24710210,,30270314,"In a biomedical context, what is the relationship between Exons and proteins via PART_OF?",0.0897567570209503,0.0,NF1 gene|NF1,0,"[1995]

In the context of genomics and proteomics, exons are coding regions of a gene that are spliced together to form a mature messenger RNA (mRNA) transcript. The relationship between exons and proteins via PART_OF is as follows:

When a gene is transcribed into mRNA, the introns (non-coding regions) are removed through a process called splicing, and the exons are joined together. The resulting mRNA transcript is then translated into a protein by rib"
C0452945,Sausage,food,ISA,C0025017,Meat,food,2013,23726205,23726205,,19474497,"In a biomedical context, what is the relationship between Sausage and medical entities via ISA?",0.2698360681533813,0.0,Meat,0,"I couldn't find any information about a relationship between ""Sausage"" and medical entities via ISA. However, I found that ISA (Investigation-Study-Assay) is a framework used in the ISA-TAB (Investigation-Study-Assay Tab-delimited format) data sharing standard for biomedical research. 

ISA-TAB is used to describe the relationships between different types of data in biomedical research, such as investigations, studies, and assays. It is not directly related to ""Saus"
C0162425,Intention,menp,PROCESS_OF,C0030705,Patients,humn,2019,30343121,30343121,,308211966,"In a biomedical context, what is the relationship between Intention and patients or groups via PROCESS_OF?",0.0462623313069343,0.0,Patients,2012,"

In the context of the Biomedical Ontology (BMO) and the Ontology for General Medical Science (OGMS), the relationship between Intention and patients or groups is represented by the 'PROCESS_OF' relation. 

The 'PROCESS_OF' relation is used to describe the process or action that is being performed on a particular entity, such as a patient or group. In this case, it is used to link an Intention (e.g., a medical treatment or"
C0005390,Bile Acids,bacs,STIMULATES,C0206588,"Receptors, Nuclear",gngm,2018,29351391,29351391,,249132007,Which genes does Bile Acids stimulate?,0.072386085987091,0.0,"Receptors, Nuclear",0,"[1993] 
Bile acids have been shown to stimulate the expression of the fibroblast growth factor 19 (FGF19) gene. This is achieved through the activation of the farnesoid X receptor (FXR), a nuclear receptor that plays a crucial role in regulating bile acid synthesis and metabolism. When bile acids bind to FXR, they induce the expression of FGF19, which in turn inhibits the expression of genes involved in bile acid synthesis, creating a negative"
